gene,SRR12878708,SRR12878713,SRR12878714,SRR12878717,SRR12878718,SRR12878719
VSIG10L,59,11,41,10,6,12
C19orf84,10,11,4,23,0,0
SPACA6,96,5,44,2,50,37
ZNF480,668,39,336,3,2,15
ZNF534,95,15,33,0,10,6
ZNF578,120,8,61,7,1,6
ERVV-1,10,7,0,2,0,1
SMIM17,6,1,5,0,0,0
C19orf18,6,0,13,0,7,3
ZNF418,208,9,52,4,37,11
ZNF417,465,21,197,0,71,34
ZNF548,379,9,199,9,33,10
PPM1N,28,13,8,0,2,3
KLC3,1,1,10,5,13,5
IGSF23,1,0,11,0,0,0
LYPD4,0,3,0,0,0,1
ILF3-DT,443,26,238,1,6,1
ZNF560,0,0,0,0,0,2
TMEM190,19,0,0,0,0,0
HIPK4,8,0,1,2,9,4
TMC4,73,0,45,1,1,13
TMC4,73,0,45,1,1,13
TMC4,73,0,45,1,1,13
TMC4,73,0,45,1,1,13
TMC4,73,0,45,1,1,13
TMC4,73,0,45,1,1,13
TMC4,73,0,45,1,1,13
TMC4,73,0,45,1,1,13
TMC4,73,0,45,1,1,13
TMC4,73,0,45,1,1,13
TPM3P9,278,26,109,4,39,34
ZNF524,152,21,63,0,11,5
ZNF784,42,17,17,2,2,5
ZNF563,94,14,82,1,5,3
SPC24,23,9,22,2,16,9
KASH5,0,0,0,2,5,8
DACT3,291,5,139,6,19,30
SIX5,226,18,98,7,142,28
IGFL2,3,0,0,0,0,0
ZNF420,556,21,184,0,11,18
ZNF565,73,20,87,0,11,3
NLRP4,37,22,12,0,5,8
ZNF542P,422,10,270,0,24,7
ZNF582,99,2,55,3,8,2
ZNF583,290,18,98,2,6,3
FAM98C,118,7,93,0,4,12
CAPN12,38,2,4,8,26,15
DPY19L3,689,58,466,9,82,59
LGALS16,0,0,0,0,0,0
TTC9B,24,0,4,2,0,1
TICAM1,562,51,331,1,7,22
CIRBP-AS1,91,3,69,0,4,0
ZNRF4,1,4,1,5,28,24
ZNF599,133,1,34,2,3,9
FAM187B,1,0,0,1,1,9
CILP2,1,2,0,10,6,8
PROSER3,96,18,43,14,15,20
LINC00906,0,0,0,1,0,4
ZNF558,331,17,155,2,19,21
CDC42EP5,83,28,76,1,12,13
CDC42EP5,83,28,76,1,12,13
CDC42EP5,83,28,76,1,12,13
CDC42EP5,83,28,76,1,12,13
LINC00662,89,0,25,0,7,5
ZNF98,0,0,1,0,0,1
ZNF738,237,13,173,0,11,5
ZNF714,226,23,171,0,16,6
ZNF681,231,19,131,0,0,4
C19orf25,191,10,100,1,34,4
ATP8B3,111,3,44,4,1,1
LINC00905,0,0,1,2,0,2
DIRAS1,81,8,26,1,0,4
ZNF555,315,14,181,1,38,16
ZNF569,160,3,116,0,3,1
ZNF570,276,32,239,0,15,1
SYT6,729,24,305,0,0,4
C1orf74,173,2,54,0,0,0
CREB3L4,146,10,79,7,0,19
C1orf127,0,0,4,0,0,0
BROX,1633,83,1198,0,59,42
SAMD11,4,8,2,1,0,1
MRPL20-AS1,175,20,109,0,18,4
SAMD13,56,0,27,0,2,1
C1orf52,257,31,233,2,17,11
PHF13,336,20,138,33,42,54
CIART,71,2,50,3,0,21
TLCD4,39,3,11,0,24,4
NBPF4,0,0,0,0,0,0
UBE2U,0,0,0,0,0,2
SLC35F3,1,5,11,95,198,81
LOC148696,321,28,265,7,31,19
ACTG1P25,16,0,1,3,4,5
PTPRVP,0,4,0,7,0,6
HJV,0,0,0,3,14,3
ANKRD35,195,1,105,1,11,15
FAM163A,0,0,1,8,25,3
FAM163A,0,0,1,8,25,3
B3GALNT2,336,16,149,2,16,23
B3GALNT2,336,16,149,2,16,23
MFSD4A,115,1,37,3,12,5
PM20D1,40,6,33,2,37,13
GCSAML,6,5,10,14,0,0
GCSAML-AS1,8,7,16,6,0,0
SLC30A7,1075,53,510,0,51,35
CCDC27,0,0,0,2,1,0
ZNF436-AS1,15,3,15,0,2,0
KNCN,0,0,2,0,0,6
MOB3C,1219,87,673,4,18,42
GLIS1,14,0,2,2,0,4
NBPF12,79,16,43,0,2,6
LELP1,0,0,0,0,0,0
RC3H1,2633,138,1092,5,95,73
MGC27382,0,0,0,0,2,8
DCDC2B,30,0,18,0,5,8
ZNF362,2587,115,1270,1,76,81
LDC1P,0,0,0,0,3,0
DCST1,6,0,0,0,0,0
CNIH3,21,1,3,1,0,2
LINC01341,22,4,8,0,6,7
MANEAL,110,11,29,30,44,30
IL23R,1,2,0,0,0,3
NTMT2,0,0,0,0,3,1
FAM78B,9,2,5,4,15,9
SHISA4,201,5,32,0,11,2
EXOC8,819,89,481,0,57,19
TRIM67-AS1,0,0,0,0,0,0
PDIK1L,329,28,270,19,0,7
BNIPL,50,1,22,0,7,2
CLDN19,0,3,5,0,0,1
CFAP57,0,0,0,2,3,3
C1orf210,1,0,0,0,8,0
CCDC24,25,0,39,0,7,7
BTBD19,171,11,74,5,112,47
CCDC17,15,5,8,22,0,0
LRRC71,5,2,13,4,23,11
SRARP,677,48,431,12,1,27
RNF187,1297,104,572,5,41,73
RNF187,1297,104,572,5,41,73
CHIAP2,0,0,1,0,0,1
PYHIN1,0,15,4,0,0,1
SPATA45,0,1,0,0,0,0
FAM71A,123,0,46,1,0,0
ADIG,0,0,0,0,0,0
GTSF1L,0,0,0,9,0,2
WFDC5,0,0,0,1,2,2
APCDD1L-DT,2,0,7,7,18,7
GNAS-AS1,0,0,0,1,0,1
PRNT,0,0,3,7,0,1
LINC00654,131,2,54,3,0,19
SHLD1,220,20,55,15,8,17
NCOR1P1,0,0,0,3,0,2
NOL4L-DT,0,0,0,5,0,1
COMMD7,733,59,341,2,17,28
COMMD7,733,59,341,2,17,28
BPIFB4,0,0,1,1,0,1
LSM14B,665,42,511,1,35,12
ANKRD30BP2,2,8,0,6,0,21
LIPI,1,0,0,0,0,0
ABCC13,11,1,19,0,1,12
LCA5L,12,0,9,0,12,3
IGSF5,8,0,0,0,0,2
SIK1,3331,115,1529,12,273,280
LINC00479,0,0,1,0,0,0
UMODL1-AS1,12,5,0,0,0,0
SLC9B1,15,0,10,0,6,1
CCT8L2,0,0,0,0,0,0
XKR3,0,2,0,0,0,0
LINC00895,1,0,0,0,2,0
LINC00896,4,0,0,1,0,0
AIFM3,137,1,55,0,1,3
RIMBP3C,3,0,3,2,4,7
YDJC,133,34,55,0,0,11
ZDHHC8P1,9,0,19,0,2,1
C22orf15,13,0,12,1,0,1
C22orf15,13,0,12,1,0,1
HSCB,123,4,72,7,0,5
CCDC117,1172,66,857,7,50,15
HORMAD2,1,0,0,1,0,0
DUSP18,172,14,97,0,12,4
MORC2-AS1,30,0,32,0,1,0
C22orf42,2,0,0,0,2,0
ENTHD1,1,1,3,3,2,10
DNAJB7,13,0,10,0,0,3
CHADL,78,8,42,2,0,0
MEI1,11,23,9,1,20,6
PHETA2,160,11,95,0,14,1
NFAM1,560,64,341,3,5,4
PNPLA5,0,1,0,1,1,8
PRR34-AS1,78,24,62,0,6,18
CDPF1,102,15,36,0,3,0
GTSE1-DT,36,2,22,1,0,4
TTL,766,69,504,6,84,61
CKAP2L,6,0,9,0,27,13
CBWD2,271,7,149,0,12,12
TEKT4,1,0,0,0,0,0
PRSS40A,0,0,0,0,0,0
SATB2-AS1,6,0,1,3,8,11
LINC01102,2,0,2,0,0,3
SMYD1,0,4,0,20,6,3
C2orf15,15,5,9,0,0,7
SILC1,55,24,0,2,0,5
OTOS,0,0,0,0,0,0
COPS9,288,23,183,1,4,8
OR6B3,0,0,0,0,1,0
COMMD1,512,19,356,1,15,28
PROM2,4,2,3,30,2,7
ANKAR,254,4,185,6,0,12
FBXO41,278,16,94,33,9,25
TTC30B,118,0,30,1,20,1
GPAT2,62,0,6,3,6,5
ITPRIPL1,42,8,24,0,1,2
SMPD4BP,114,5,93,1,17,36
RAB6D,1114,89,857,1,48,30
FAM117B,901,63,565,13,52,20
TCF23,0,0,0,1,0,0
LOC150935,0,0,0,4,0,0
GAREM2,190,5,77,0,6,5
PUS10,173,5,130,0,7,1
LINC01963,161,19,74,0,0,11
LINC00309,21,0,12,4,1,6
LINC01106,0,0,0,0,0,0
SEPTIN10,1106,52,437,7,67,39
KANSL1L,841,74,576,89,123,166
PLB1,245,120,228,13,6,35
ZSWIM2,0,0,0,0,0,1
ZNF385B,262,2,175,5,1,10
LINC01107,0,0,0,0,0,3
LINC02610,38,0,21,0,0,12
ARL6IP6,143,28,113,5,3,17
METTL21A,352,33,170,0,1,6
CCNYL1,569,53,242,14,86,36
KLHL23,26,0,14,3,4,1
SULT1C2P1,0,0,0,0,2,0
PPP1R1C,0,1,1,3,5,0
SGO2,179,11,149,2,12,16
C2CD6,9,0,9,0,0,1
SLC38A11,333,0,122,1,4,0
CCDC140,3,0,2,14,8,31
SLC23A3,21,0,0,1,0,0
LINC00608,0,6,0,9,0,0
GPBAR1,39,1,25,0,0,1
FAHD2B,166,12,55,2,0,2
MYADML,0,0,0,4,1,4
LRATD1,1837,9,683,23,113,72
RMDN2,247,14,130,1,15,5
GDF7,0,0,1,0,6,2
SLC16A14,3212,99,1315,2,45,20
LINC01907,37,1,14,2,0,1
LINC00471,59,0,3,0,0,2
GCSIR,0,2,0,3,3,0
MSL3P1,288,34,155,0,105,27
ASPRV1,24,0,4,1,3,0
ASPRV1,24,0,4,1,3,0
WDSUB1,86,13,64,0,20,12
UPP2,0,1,0,0,0,7
LBX2-AS1,76,4,45,9,16,5
GPR155,402,31,238,1,20,9
TTC14,1142,150,905,3,304,138
DTX3L,4350,432,2548,2,43,142
TAFA4,20,9,41,1,1,0
SGO1,1,3,6,0,4,5
PP2D1,0,2,4,0,2,0
EFHB,56,0,37,0,1,2
LINC00635,0,0,0,0,0,5
PPM1L,619,12,273,0,27,9
WDR49,11,5,19,2,11,2
LRRC34,35,2,5,1,1,1
CPNE9,6,1,8,6,14,33
DPPA2,0,0,0,9,0,1
CCDC80,520,9,212,3,36,71
BTLA,21,0,4,0,0,0
CCDC12,634,65,537,2,45,35
MB21D2,59,1,73,0,19,6
PPP4R2,624,71,361,0,26,41
XXYLT1,392,44,162,9,20,40
RNF38,1616,130,887,4,57,46
GLIPR2,312,96,212,1,9,13
ROPN1B,0,0,5,8,2,0
LINC00691,0,0,0,7,0,0
C3orf22,0,0,0,0,0,1
SLC66A1L,6,10,0,0,10,2
ZCWPW2,36,0,18,0,14,0
ZCWPW2,36,0,18,0,14,0
CMC1,101,0,95,0,0,3
NEK10,28,4,45,3,3,6
LINC02877,0,0,0,0,0,2
CCDC50,7313,366,4108,4,381,248
PYDC2,0,0,0,0,0,4
SPICE1,332,38,205,12,67,49
SPICE1,332,38,205,12,67,49
CMTM8,485,45,247,41,36,17
NUDT16L2P,79,17,22,6,3,1
CCDC13,30,16,11,52,8,4
NCBP2AS2,208,12,92,0,10,3
LINC02085,21,0,4,0,1,1
FGD5,3262,313,1723,27,644,303
CIDECP1,43,0,9,1,0,0
CNTN4,194,5,92,2,3,5
IGSF11,7,0,2,4,0,4
TEX55,3,0,0,0,0,0
ZNF827,62,1,17,20,37,5
SH3D19,1123,87,609,2,123,69
NFXL1,430,27,182,3,25,14
NIPAL1,0,1,0,0,0,0
PAQR3,348,20,134,0,7,13
SHISA3,37,2,37,2,2,7
LINC01618,0,0,0,0,5,0
SCFD2,217,53,167,0,67,46
MGAT4D,0,0,0,2,1,1
WWC2-AS2,54,3,32,1,14,1
ZNF595,423,14,244,0,28,7
LINC01085,0,0,0,7,0,0
FAM218A,47,3,30,1,5,1
JAKMIP1,77,8,38,11,3,12
THAP6,279,21,156,0,14,16
ODAPH,2,6,0,0,0,0
KLB,46,8,21,1,3,15
FAM53A,21,0,11,2,0,2
FAM53A,21,0,11,2,0,2
PPM1K,1028,69,604,3,40,11
C4orf45,0,0,1,0,0,1
TRMT44,325,22,181,22,50,39
RASGEF1B,2005,39,795,9,8,71
DAB2IP,3595,189,1400,3,306,352
SLC38A9,261,15,247,1,18,14
MGC32805,2,2,1,0,0,1
SLC36A2,0,1,0,11,2,3
SPINK13,3,0,0,0,0,4
CREBRF,3110,202,1961,1,152,78
CEP120,1119,68,574,14,105,56
SLC25A48,15,0,8,19,0,1
TMEM167A,1455,130,858,2,78,50
MBLAC2,190,15,92,2,25,4
TMEM161B,134,6,46,1,5,17
SRFBP1,702,21,503,0,19,11
JAKMIP2-AS1,0,0,0,3,0,3
PLEKHG4B,1,1,1,14,5,12
ZMAT2,2073,138,1803,7,124,109
MARVELD2,656,35,442,0,1,10
MARVELD2,656,35,442,0,1,10
C5orf38,0,0,0,2,0,0
IRX2,9,0,1,7,46,17
BTNL9,2175,122,1523,2,405,251
ARSK,129,12,58,10,1,10
FAM81B,28,0,1,0,0,3
TTC23L,10,0,0,0,4,0
LOC153684,203,0,131,2,18,10
CCDC112,513,68,445,7,11,9
PPP1R2B,650,51,325,1,8,24
FAM71B,0,0,0,7,0,0
PRELID2,196,3,124,3,0,6
SH3RF2,37,3,58,5,3,3
PLAC8L1,0,0,3,1,4,5
RNF145,1345,177,772,9,156,124
LOC153910,0,15,0,7,1,2
ZC2HC1B,3,0,0,0,0,1
SNRNP48,335,26,276,1,21,25
CNKSR3,203,1,72,0,35,19
RAET1L,0,0,0,0,0,0
SAMD3,15,27,5,1,0,1
LINC01312,0,1,0,16,3,15
SLC2A12,433,8,207,2,0,2
LINC01010,0,0,0,2,0,1
MBOAT1,197,44,91,13,18,33
HDGFL1,1,0,7,22,45,20
PNLDC1,21,17,10,24,0,0
RNF217,255,16,198,14,23,29
NKAIN2,29,5,22,6,0,5
KHDC3L,0,0,0,0,1,2
CFAP206,9,14,0,0,4,1
LINC01600,4,0,0,0,0,5
BVES-AS1,3,6,20,1,0,1
LOC154449,0,6,0,6,0,0
CCDC167,93,22,61,0,0,13
RUNDC3B,4377,94,2294,8,49,42
ABCA13,16,20,1,0,0,8
BMT2,747,46,437,3,15,18
PRSS3P2,0,0,0,0,0,5
LOC154761,11,5,9,0,2,1
LOC154761,11,5,9,0,2,1
CLEC2L,4,0,1,1,0,4
FMC1,1,0,11,0,0,0
AMOT,3715,155,1812,16,31,38
VKORC1L1,339,158,300,453,773,561
AMOTL1,4566,231,2542,6,350,254
LINC00689,1,0,2,46,7,6
FEZF1-AS1,0,0,1,4,0,9
IQUB,33,2,22,4,1,2
C7orf77,18,0,2,0,0,0
KCTD7,416,71,272,7,1,22
LINC02903,0,0,0,0,0,0
TMEM213,0,7,0,0,0,3
GIMAP8,3395,359,1525,35,280,116
CRYGN,1,0,0,13,2,1
ZNF425,89,5,20,0,1,2
LOC155060,54,8,50,0,19,35
ZNF746,626,76,243,24,30,23
ATP6V0E2,242,25,165,10,0,3
SLC2A7,12,0,0,0,0,0
AMZ1,118,1,75,3,8,12
METTL27,92,8,48,0,0,2
SBDSP1,461,58,386,0,22,5
VPS37D,44,3,13,0,0,0
NSUN5P1,25,11,32,1,11,1
RBM33,2505,315,1881,17,435,180
AGR3,0,0,0,12,0,0
NA,174,7,109,2,12,11
LOC157273,17,7,7,7,0,2
LOC157273,17,7,7,7,0,2
PRAG1,573,36,338,3,57,13
PEBP4,46,0,12,5,17,8
CDCA2,0,0,0,0,15,15
TMEM65,758,79,297,12,20,40
LINC00964,0,2,2,0,5,3
RDH10,167,31,51,4,32,18
BAALC-AS2,0,6,0,0,0,0
ANKRD46,475,24,319,2,5,43
ESCO2,10,0,0,0,10,7
FBXO16,0,1,0,0,0,0
MIR124-1HG,0,0,27,13,0,0
MIR124-1HG,0,0,27,13,0,0
LRATD2,390,69,241,1,32,48
CFAP418,54,6,68,0,0,16
VPS13B,2313,301,1307,6,340,173
TDRP,985,28,377,29,60,65
ERICH1,723,124,594,0,132,107
ERICH1,723,124,594,0,132,107
SLC7A13,0,1,0,1,0,10
TDH,1,1,3,1,16,7
TDH,1,1,3,1,16,7
TMEM74,12,0,7,0,0,7
FAM91A1,1155,118,494,1,59,29
C8orf48,20,12,17,22,7,1
MCMDC2,48,1,20,3,0,2
CLVS1,8,3,3,0,3,4
NKX6-3,2,0,0,2,5,0
KCNU1,0,4,1,0,15,10
SBSPON,80,1,41,0,0,4
CAMSAP1,1761,134,954,8,121,86
LINC02907,0,0,0,0,0,0
DOCK8-AS1,151,16,112,0,0,0
LINC00032,13,2,14,1,1,9
LINGO2,18,0,15,0,3,2
NXNL2,0,0,2,0,2,0
C9orf163,4,0,5,0,4,0
MAMDC4,90,6,37,5,36,38
LCN6,0,2,6,0,1,0
AK8,8,0,0,0,13,1
OR1Q1,0,3,0,2,0,0
TTLL11,92,21,81,15,46,33
TTLL11,92,21,81,15,46,33
RASEF,4,1,7,7,0,11
HSD17B7P2,23,3,51,1,14,4
HSD17B7P2,23,3,51,1,14,4
TTC39B,170,3,95,48,7,11
FAM201A,1,0,0,1,0,0
TRMT10B,342,75,217,41,12,19
TTC16,0,0,7,2,0,2
LINC02603,116,0,43,0,1,3
FAM120AOS,1315,58,768,6,61,45
SAXO1,1,1,6,9,11,14
LINC00475,0,0,0,0,7,1
FREM1,93,16,18,28,4,15
KIAA2026,2399,214,1367,17,130,139
SPAAR,223,23,217,1,34,28
ATP8B5P,406,37,255,4,6,24
ZNF483,607,16,415,6,3,28
SHOC1,30,19,9,5,4,3
KIAA1958,120,14,33,0,11,8
TSTD2,322,22,296,0,32,19
ZNF782,209,9,162,1,75,17
LOC158434,0,0,0,0,0,3
LOC158435,17,0,2,0,2,0
PRUNE2,526,34,205,9,14,8
CBLL2,0,0,0,0,0,2
CSAG1,89,0,56,0,0,1
FMR1NB,0,0,0,0,7,0
USP27X-DT,24,4,14,0,0,1
FAAH2,1,1,1,1,5,4
ZXDB,377,22,238,4,12,9
NA,14,0,0,0,0,5
FAM47A,0,0,0,0,0,2
MOSPD2,528,65,139,1,11,15
ARHGAP36,8,10,4,23,21,22
RIBC1,13,0,12,4,20,6
AKAP14,4,0,0,0,0,3
RHOXF1,2,0,9,0,0,1
NKAPP1,89,20,29,0,0,10
MAGEB6,0,0,0,0,0,5
CXorf65,3,7,5,0,0,5
AWAT1,5,0,0,0,0,0
AWAT2,4,0,0,11,2,0
ZDHHC15,29,3,47,0,0,13
USP51,405,18,292,3,13,9
TCEAL6,20,1,24,0,0,0
H2BW1,0,0,0,0,2,0
CXorf38,707,100,449,3,23,19
PABIR2,600,51,352,4,34,49
PABIR3,128,0,63,8,0,8
HSFY2,0,0,0,0,1,0
RBMY2EP,0,0,0,0,0,1
RBMY2FP,0,0,0,0,0,0
RBMY1F,0,0,0,0,0,0
USP54,6088,303,2118,2,40,162
NKX2-3,75,41,49,18,87,58
SLC35G1,12,0,24,0,0,0
CFAP58,6,9,11,4,9,14
SLC5A12,0,4,0,1,2,18
DEUP1,5,0,6,0,23,0
PATE1,0,0,0,0,9,3
C11orf65,60,3,12,6,0,4
LDHAL6A,16,0,1,0,0,1
C11orf42,0,1,0,1,7,5
KRT19P2,0,0,2,10,0,4
TMTC2,167,53,96,8,20,9
CLEC12A,8,22,0,1,0,0
CLECL1,23,23,17,3,0,1
TMTC3,1058,49,648,1,15,31
C12orf50,0,0,0,0,0,2
ALDH1L2,233,6,125,0,46,28
LMNTD1,90,8,45,0,0,7
DENND5B,1181,66,564,15,112,53
TAMALIN,1677,166,778,5,381,276
SLC5A8,0,3,0,2,0,8
SLC5A8,0,3,0,2,0,8
PPTC7,601,26,263,35,107,78
CCDC63,3,0,5,0,5,2
CCDC60,0,1,15,1,7,5
DGKH,808,41,312,9,244,265
CCDC122,223,4,50,5,7,19
GPR180,432,10,153,0,5,9
STOML3,3,8,0,0,0,1
FAM71D,278,30,142,1,4,17
TMEM229B,362,30,238,0,1,42
ACTN1-DT,4,0,7,3,0,0
SYNE3,242,73,132,12,64,72
CLEC14A,2448,262,1298,2,156,93
FITM1,1,0,1,0,0,0
FITM1,1,0,1,0,0,0
REM2,6,1,7,9,8,2
TMEM30B,298,24,135,1,8,15
MDGA2,41,0,12,0,4,0
SAMD15,41,3,36,0,2,6
NOP9,200,5,103,13,8,13
NOP9,200,5,103,13,8,13
EML5,233,18,160,5,3,22
STRC,1,0,1,0,0,5
CFAP161,4,3,0,0,11,1
TBC1D21,0,0,0,0,2,2
DNAAF4,23,0,2,0,0,0
CSNK1A1P1,294,8,195,0,33,18
OTUD7A,75,0,37,5,15,21
SPRED1,3482,236,1433,4,53,126
ODF3L1,28,0,9,4,0,0
PGBD4,83,7,45,1,14,0
ADAL,204,1,125,2,57,9
EXD1,0,0,1,1,0,10
FSIP1,40,1,3,3,31,1
ZFPM1,239,15,159,4,25,63
ADAD2,8,8,11,0,20,14
ITPRIPL2,3992,271,2180,11,131,104
C16orf82,0,1,0,1,2,0
ZFP1,466,20,312,1,21,17
ZFP1,466,20,312,1,21,17
ANKFN1,2,0,0,0,0,7
MARCHF10,5,0,0,2,13,0
MFSD6L,3,0,0,1,12,4
SLFN5,3383,208,1835,11,92,177
NAGS,29,5,28,2,0,29
RETREG3,1322,57,488,5,40,15
TMEM92,24,2,4,3,22,1
PHOSPHO1,90,8,59,2,15,18
RHBDL3,111,4,20,24,1,15
TRPV3,41,4,7,4,0,13
SLC16A11,80,1,16,0,9,2
FBXO39,15,0,3,1,9,8
SPPL2C,0,0,0,0,1,0
SPPL2C,0,0,0,0,1,0
SPPL2C,0,0,0,0,1,0
KRT28,1,2,0,0,0,3
USP32P1,87,3,77,0,37,4
ZNF519,90,19,79,2,6,10
C18orf54,191,13,184,1,13,6
ELOA3P,0,1,3,0,3,26
ZNF836,431,39,288,0,19,16
ZNF610,221,15,64,0,5,1
ZNF600,232,21,119,0,28,7
ZNF320,424,52,252,3,7,29
ZNF497,32,2,5,20,74,50
ZNF550,211,31,160,2,19,7
ZNF296,55,0,25,0,0,2
DEDD2,304,55,204,3,14,12
ZNF846,222,27,250,2,26,33
ZNF846,222,27,250,2,26,33
OR7D2,27,0,0,0,0,0
ZNF579,94,25,96,6,22,20
ZNF791,905,38,632,0,72,33
ZNF564,902,44,583,0,29,24
ZNF709,321,6,166,5,15,12
ZNF433,145,1,84,3,10,2
ZNF114,95,3,67,0,2,9
ZNF567,357,10,283,0,7,8
ZNF383,189,26,97,0,0,0
ZNF781,86,3,32,0,13,8
EID2,261,35,196,7,23,9
ZNF780B,649,40,425,3,21,21
ZNF780B,649,40,425,3,21,21
PRR22,1,0,6,0,0,0
LGI4,279,10,182,13,1,0
SYNE4,1,2,1,0,0,0
ZNF676,1,3,6,0,0,4
ZNF676,1,3,6,0,0,4
ZNF100,1015,56,603,4,15,19
ZNF100,1015,56,603,4,15,19
ZNF540,90,15,23,0,0,1
DENND2C,1190,97,857,49,50,78
GBP6,37,0,22,6,3,5
PLPPR5,12,1,3,1,14,4
FNDC7,0,0,0,1,0,1
DENND1B,217,37,204,17,29,17
TDRD5,3,1,1,7,1,8
TOR1AIP2,3163,183,1547,4,84,67
CALML6,0,0,0,35,1,0
IFNLR1,49,5,12,2,0,4
CYP4Z2P,0,3,1,0,0,2
CITED4,95,1,46,3,16,9
SLC25A3P1,0,3,0,1,0,3
LEXM,2,2,0,1,5,2
SPRR4,0,0,0,0,0,1
KANK4,54,3,38,3,4,7
SASS6,166,25,70,5,12,2
SDE2,1518,111,861,1,84,51
CNST,854,93,536,1,37,59
FAM43B,28,0,16,2,0,9
HFM1,66,8,14,1,0,2
PAQR7,346,12,200,1,4,1
TTC24,0,0,0,1,0,1
CCDC185,0,0,0,0,13,3
UBL4B,50,0,10,2,2,1
WFDC13,0,0,0,22,0,1
APCDD1L,3,0,0,1,3,1
LRRN4,0,2,4,2,2,3
CST13P,0,0,0,2,1,1
TTLL9,14,0,12,3,12,7
CCDC116,0,0,2,0,3,1
CABP7,3,1,0,0,1,2
TMPRSS6,6,0,0,1,8,0
APOBEC3H,0,4,0,0,4,0
WBP2NL,29,0,16,0,20,3
DAW1,0,0,0,0,0,0
LONRF2,221,16,50,12,44,17
CCDC138,160,14,70,2,7,4
ADGRF3,60,0,42,3,5,9
TEX44,4,0,0,1,0,5
OXER1,63,1,21,6,14,2
TOGARAM2,0,1,10,8,5,26
FAM171B,969,27,245,25,106,65
C1QL2,21,1,4,5,13,7
UBXN2A,674,29,447,1,16,20
CLEC4F,0,0,0,2,0,0
DQX1,5,0,12,0,10,1
PARP15,76,17,21,1,4,0
SPTSSB,0,4,8,0,0,5
DNAJB8,0,15,0,0,0,15
GPR156,0,0,0,4,0,1
XIRP1,520,14,197,4,11,13
RNF168,1944,128,1453,17,158,116
CHST13,0,0,10,17,6,1
PRICKLE2,795,55,450,1,42,51
KBTBD12,310,36,562,0,7,2
SPATA5,596,65,323,1,46,54
BBS12,114,10,38,1,5,7
DCLK2,396,20,169,3,49,25
ADGRA3,98,3,29,16,13,4
TRIM60,1,0,0,0,12,1
FREM3,1,3,4,16,9,7
MMAA,183,9,106,0,0,6
ZBTB49,165,6,76,0,8,7
TIGD2,158,1,77,0,0,0
RASSF6,0,0,0,0,23,2
RBM46,0,0,0,0,0,1
SGMS2,35,5,133,1,0,4
MIER3,559,27,400,0,40,23
CDC20B,3,3,0,7,1,8
UGT3A2,2,0,0,0,4,6
TENT2,1382,71,862,0,65,26
DCP2,1555,165,985,3,31,54
NIM1K,27,0,9,0,1,0
LIX1,45,0,16,0,0,0
ZNF366,1916,136,1013,0,98,140
FAM151B,114,26,15,0,13,2
PRSS35,14,0,25,1,0,1
LCA5,551,54,306,2,46,45
OLIG3,0,1,1,3,0,0
TXLNB,255,4,141,0,20,7
DACT2,1093,39,361,9,9,10
C6orf118,0,0,1,2,11,5
ZNF92,358,17,201,1,20,3
GALNTL5,0,0,0,0,2,1
DDX53,0,3,0,1,0,0
ZNF679,0,0,3,0,0,1
RNF133,9,11,13,0,1,2
CDC14C,132,11,74,0,7,5
THAP5,908,41,630,0,11,35
CCDC71L,401,37,281,122,43,51
PKD1L1,42,9,40,2,218,64
GIMAP7,5277,339,4101,13,422,293
ZNF467,566,137,348,1,45,53
BHLHA15,0,0,6,0,10,0
BMPER,31,6,16,63,26,26
PER3P1,0,0,0,0,0,3
ZNF800,1295,84,570,0,56,55
CNBD1,0,0,0,0,0,0
SLC30A8,2,0,0,0,0,2
COL22A1,3,2,2,18,70,22
SNX31,0,2,1,0,0,1
TMEM64,383,20,197,0,1,25
ZNF596,90,0,66,3,10,6
IDO2,0,0,0,2,0,11
STKLD1,9,3,8,11,12,3
STKLD1,9,3,8,11,12,3
KCNV2,2,0,11,0,7,1
OLFML2A,2380,70,1084,25,50,35
TMEM252,32,0,23,0,0,0
QSOX2,349,25,156,15,52,15
GLIS3,299,30,155,18,45,32
ZNF883,37,0,39,0,0,1
ZNF169,120,34,55,2,7,5
TENT5D,0,0,0,0,3,0
SPIN3,121,21,120,4,35,11
FAM47B,0,0,0,1,0,0
NA,7,0,1,32,4,0
SUPT20HL2,42,0,1,14,0,24
TCEANC,150,6,91,8,2,14
ZCCHC12,30,0,9,2,1,4
ARX,36,13,32,126,278,86
FAM170B,0,0,0,0,0,0
TMEM273,141,8,189,50,41,4
FUT11,1059,41,641,12,11,29
OIT3,0,0,1,2,1,5
LINC02870,4,8,5,0,0,6
PWWP2B,507,56,331,54,39,80
LINC00858,4,0,0,1,6,0
SSBP4,210,30,88,3,19,28
CLEC4C,1,0,0,0,0,3
ACTL10,10,3,9,4,2,4
DHX36,914,48,774,2,143,65
DHX36,914,48,774,2,143,65
HTR3C,0,0,0,0,0,6
GIMAP1,2021,142,879,2,37,28
GPHA2,3,1,0,1,4,0
S100Z,43,0,21,0,0,0
COMMD6,958,48,928,1,23,11
XAGE3,0,0,0,0,0,1
XAGE5,0,0,0,0,0,1
PSORS1C1,0,1,0,2,11,1
PSORS1C1,0,1,0,2,11,1
PSORS1C1,0,1,0,2,11,1
PSORS1C1,0,1,0,2,11,1
